open,high,low,close,volume,payment_type,fare_amount
57.328125,57.890625,57.265625,57.890625,360800,CSH,58.078125
58.09375,58.09375,57.875,58.078125,228100,CSH,58.4375
58.125,58.46875,58.125,58.4375,199800,CSH,58.625
58.703125,58.859375,58.625,58.625,488100,CSH,58.34375
58.453125,58.5625,58.34375,58.34375,443600,CSH,58.734375
58.40625,58.796875,58.296875,58.734375,146000,CSH,58.90625
59.015625,59.09375,58.71875,58.90625,228100,CSH,59.1875
58.875,59.1875,58.796875,59.1875,500600,CSH,58.828125
59.140625,59.1875,58.828125,58.828125,748400,CSH,58.703125
58.546875,58.8125,58.546875,58.703125,533000,CSH,58.765625
58.78125,58.84375,58.625,58.765625,172200,CSH,58.28125
58.8125,58.890625,58.28125,58.28125,302700,CSH,57.75
58.375,58.421875,57.28125,57.75,606800,CSH,58.1875
57.6875,58.1875,57.421875,58.1875,905800,CSH,58.5625
58.328125,58.59375,58.328125,58.5625,488700,CSH,58.3125
58.71875,58.84375,58.3125,58.3125,508200,CSH,58.78125
58.28125,58.78125,58.234375,58.78125,415700,CSH,59.15625
58.6875,59.15625,58.6875,59.15625,326000,CSH,59.234375
59.234375,59.25,59.0625,59.234375,615000,CSH,59.03125
59.21875,59.21875,59.015625,59.03125,311200,CSH,58.8125
59,59,58.625,58.8125,358200,CSH,59.34375
58.890625,59.375,58.890625,59.34375,357200,CSH,59.5625
59.578125,59.578125,59.28125,59.5625,503700,CSH,59.53125
59.234375,59.609375,59.21875,59.53125,795600,CSH,59.46875
59.421875,59.65625,59.3125,59.46875,818500,CSH,59.078125
59.359375,59.484375,59.078125,59.078125,341800,CSH,59.671875
59.140625,59.6875,59.109375,59.671875,584700,CSH,60
59.671875,60.0625,59.65625,60,577700,CSH,60.1875
60.09375,60.203125,60.015625,60.1875,267000,CSH,59.875
60.28125,60.296875,59.859375,59.875,448800,CSH,60.359375
59.9375,60.359375,59.921875,60.359375,119200,CSH,60.171875
60.3125,60.375,60.171875,60.171875,351600,CSH,60.328125
60.234375,60.328125,60.1875,60.328125,62400,CSH,60.34375
60.453125,60.640625,60.34375,60.34375,273000,CSH,60.984375
60.296875,60.984375,60.15625,60.984375,479000,CSH,61.046875
61.09375,61.09375,60.84375,61.046875,549200,CSH,60.90625
61.046875,61.203125,60.84375,60.90625,286200,CSH,60.984375
60.984375,61.078125,60.84375,60.984375,465200,CSH,61.734375
61.125,61.734375,61.046875,61.734375,631700,CSH,62.140625
61.671875,62.203125,61.625,62.140625,567700,CSH,62.28125
62.296875,62.53125,62,62.28125,272800,CSH,61.953125
62.203125,62.28125,61.90625,61.953125,289700,CSH,62.15625
62.21875,62.234375,61.765625,62.15625,296900,CSH,62.421875
62.28125,62.546875,62.15625,62.421875,186500,CSH,62.234375
62.140625,62.359375,62.140625,62.234375,299400,CSH,62.625
62.3125,62.703125,62.3125,62.625,390700,CSH,62.171875
62.6875,62.796875,62.015625,62.171875,395000,CSH,61.8125
61.875,61.875,61.59375,61.8125,416700,CSH,60.625
61.265625,61.265625,60.609375,60.625,862300,CSH,61.265625
60.65625,61.34375,60.578125,61.265625,1022600,CSH,60.671875
61.453125,61.515625,60.671875,60.671875,1349800,CSH,60.984375
61.03125,61.171875,60.75,60.984375,857600,CSH,61.203125
61.3125,61.375,61.140625,61.203125,332800,CSH,61.5
61.453125,61.53125,61.328125,61.5,432200,CSH,61.46875
61.65625,61.65625,61.359375,61.46875,151800,CSH,61.40625
61.34375,61.65625,61.25,61.40625,256200,CSH,61.484375
61.46875,61.53125,61.25,61.484375,339200,CSH,62.140625
61.40625,62.140625,61.34375,62.140625,514400,CSH,62.3125
62.34375,62.5,62,62.3125,610300,CSH,61.71875
62.390625,62.625,61.21875,61.71875,1129700,CSH,61.59375
61.3125,61.75,61.171875,61.59375,302400,CSH,61.828125
61.8125,61.90625,61.734375,61.828125,179900,CSH,60.765625
62.015625,62.0625,60.625,60.765625,415500,CSH,59.96875
60.6875,60.8125,59.640625,59.96875,787700,CSH,60.328125
60.0625,60.328125,59.78125,60.328125,513200,CSH,60.234375
60.484375,60.5,59.671875,60.234375,390400,CSH,60.109375
60.25,60.453125,59.859375,60.109375,154200,CSH,60.84375
60.40625,60.890625,59.890625,60.84375,454600,CSH,60.65625
60.703125,61.125,60.453125,60.65625,407600,CSH,60.859375
60.890625,60.90625,60.375,60.859375,425600,CSH,61.265625
60.859375,61.421875,60.796875,61.265625,169800,CSH,61.28125
61.21875,61.421875,61.109375,61.28125,288200,CSH,61.421875
61.25,61.421875,61.125,61.421875,362200,CSH,61.921875
61.515625,62.046875,61.484375,61.921875,1506500,CSH,61.703125
61.96875,62,61.625,61.703125,298400,CSH,62.234375
61.65625,62.265625,61.578125,62.234375,726300,CSH,62.484375
62.1875,62.484375,62.140625,62.484375,254800,CSH,63.015625
62.609375,63.140625,62.53125,63.015625,272100,CSH,63.671875
63,63.6875,62.96875,63.671875,498000,CSH,63.90625
63.609375,63.90625,63.5625,63.90625,373900,CSH,63.640625
63.875,64.015625,63.5,63.640625,496200,CSH,64.15625
63.53125,64.25,63.4375,64.15625,295300,CSH,64.765625
64.1875,64.828125,64.09375,64.765625,301600,CSH,65.140625
64.75,65.140625,64.6875,65.140625,585100,CSH,65.84375
65.046875,65.90625,64.921875,65.84375,1526600,CSH,65.828125
65.8125,66.375,65.515625,65.828125,804600,CSH,66.328125
65.953125,66.625,65.890625,66.328125,626500,CSH,66.1875
66.046875,66.6875,66,66.1875,1045900,CSH,65.609375
66.140625,66.359375,65.578125,65.609375,431400,CSH,65.203125
65.46875,65.90625,65.125,65.203125,889500,CSH,64.9375
65.078125,65.234375,64.734375,64.9375,606100,CSH,64.296875
64.4375,64.625,63.875,64.296875,492300,CSH,65.09375
64.421875,65.140625,64.421875,65.09375,434000,CSH,66.125
65.453125,66.328125,65.40625,66.125,721400,CSH,65.9375
66.5,66.609375,65.328125,65.9375,1430400,CSH,65
65.75,65.890625,64.96875,65,1408400,CSH,64.796875
65.15625,65.171875,64.5,64.796875,601000,CSH,64.5
65.3125,65.734375,64.5,64.5,865900,CSH,63.875
64.125,64.953125,63.875,63.875,914300,CSH,64.890625
64.640625,64.890625,63.609375,64.890625,1452600,CSH,65.265625
65.03125,65.65625,64.8125,65.265625,652600,CSH,65.875
65.109375,65.875,65.078125,65.875,402000,CSH,65.296875
65.78125,65.96875,65.296875,65.296875,624700,CSH,65.625
65.421875,65.65625,65.234375,65.625,534200,CSH,63.5
64.1875,64.875,62,63.5,2289900,CSH,64.234375
63.25,64.328125,63.0625,64.234375,1511400,CSH,63.734375
63.8125,64.046875,62.90625,63.734375,1385300,CSH,64.171875
64.15625,64.4375,63.796875,64.171875,1019300,CSH,64.453125
64.265625,64.8125,64.234375,64.453125,725600,CSH,64.125
64.0625,64.328125,63.75,64.125,869200,CSH,65.359375
64.71875,65.359375,64.578125,65.359375,917600,CSH,65.21875
65.9375,65.9375,65,65.21875,858300,CSH,65.140625
65.53125,65.53125,64.640625,65.140625,744300,CSH,64.984375
65.21875,65.25,64.765625,64.984375,650800,CSH,65.15625
65.015625,65.328125,64.9375,65.15625,344500,CSH,65.03125
65.75,65.8125,64.859375,65.03125,802400,CSH,65.34375
64.921875,65.515625,64.859375,65.34375,969400,CSH,64.75
65.4375,65.484375,64.6875,64.75,809600,CSH,65
64.515625,65.03125,64.5,65,1001300,CSH,64.6875
65.1875,65.1875,64.375,64.6875,457700,CSH,65.4375
65,65.453125,64.796875,65.4375,773400,CSH,65.5625
65.515625,65.5625,65.296875,65.5625,638800,CSH,65.5625
65.328125,65.609375,65.171875,65.5625,288000,CSH,65.515625
65.5625,65.71875,65.5,65.515625,934900,CSH,64.390625
63.875,64.390625,63.59375,64.390625,2217200,CSH,64.140625
64.640625,64.640625,64.015625,64.140625,1180900,CSH,63
64.03125,64.3125,62.75,63,939500,CSH,62.921875
63.15625,63.46875,62.125,62.921875,1276000,CSH,63.71875
63.359375,63.8125,63.171875,63.71875,411300,CSH,64.25
64.046875,64.328125,63.84375,64.25,484200,CSH,64.4375
64.375,64.65625,64.234375,64.4375,429700,CSH,64.28125
64.375,64.5625,63.84375,64.28125,525300,CSH,64.375
64.4375,64.578125,64.09375,64.375,818600,CSH,64.53125
64.6875,64.859375,64.421875,64.53125,885100,CSH,65.03125
65.125,65.28125,64.59375,65.03125,828900,CSH,65.234375
64.921875,65.28125,64.78125,65.234375,225400,CSH,65
65.5625,65.5625,64.859375,65,699000,CSH,65.296875
65.140625,65.5625,64.75,65.296875,475500,CSH,65.4375
65.46875,65.8125,65.234375,65.4375,563300,CSH,65.4375
65.15625,65.5625,65.15625,65.4375,219900,CSH,65.390625
65.4375,65.5625,65.125,65.390625,184400,CSH,65.53125
65.375,65.796875,65.28125,65.53125,561900,CSH,64.40625
65.015625,65.375,64.09375,64.40625,1299600,CSH,64.3125
64.78125,64.984375,63.75,64.3125,1329300,CSH,64.25
64.5625,64.5625,63.6875,64.25,647500,CSH,63.984375
64.25,64.25,63.765625,63.984375,582100,CSH,64.78125
63.671875,64.78125,63.078125,64.78125,1694700,CSH,64.734375
64.5625,65.0625,64.5,64.734375,593400,CSH,65.375
65.375,65.59375,65.0625,65.375,925100,CSH,66.359375
65.53125,66.640625,65.46875,66.359375,867500,CSH,66.765625
66.625,66.9375,66.5625,66.765625,632300,CSH,66.6875
66.78125,67.3125,66.640625,66.6875,466100,CSH,66.828125
66.3125,66.9375,66.28125,66.828125,514400,CSH,67.1875
67,67.296875,67,67.1875,427700,CSH,67.640625
67.65625,67.75,66.984375,67.640625,788500,CSH,67.546875
67.75,67.875,67.5,67.546875,352700,CSH,68.1875
67.625,68.1875,67.390625,68.1875,1218100,CSH,67.90625
68.28125,68.4375,67.53125,67.90625,967900,CSH,68.171875
67.96875,68.328125,67.9375,68.171875,659100,CSH,67.484375
68.375,68.375,67.3125,67.484375,456400,CSH,67.03125
67.625,67.6875,66.8125,67.03125,649600,CSH,67.375
66.9375,67.71875,66.75,67.375,895800,CSH,66.875
67.359375,67.640625,66.875,66.875,923500,CSH,67.0625
66.890625,67.109375,66.703125,67.0625,503100,CSH,67.53125
67.375,67.59375,67.25,67.53125,627100,CSH,68.125
67.5625,68.203125,67.421875,68.125,428000,CSH,67.625
68.5,68.5,67.5,67.625,523300,CSH,67.625
66.1875,67.640625,66.1875,67.625,1422800,CSH,67.40625
67.53125,67.734375,67.296875,67.40625,548800,CSH,67.34375
67.65625,68.03125,67.34375,67.34375,688700,CSH,67.21875
67.5625,67.734375,67.109375,67.21875,1120600,CSH,67.21875
67.375,67.46875,66.828125,67.21875,1502000,CSH,66.9375
67.25,67.25,66.71875,66.9375,1468200,CSH,66.890625
66.96875,67.21875,66.71875,66.890625,1101000,CSH,66.34375
66.84375,67.03125,66.328125,66.34375,718000,CSH,66.640625
66.65625,67,66.421875,66.640625,552100,CSH,66.59375
66.703125,66.921875,66.1875,66.59375,1234400,CSH,66.8125
66.5625,66.8125,66.375,66.8125,573300,CSH,66.9375
66.96875,67.21875,66.84375,66.9375,416500,CSH,66.859375
67.125,67.171875,66.78125,66.859375,454400,CSH,66.40625
66.78125,66.921875,66.390625,66.40625,838200,CSH,66.875
66.40625,67.046875,66.15625,66.875,1090500,CSH,67.109375
67.15625,67.5,66.96875,67.109375,1060800,CSH,67.6875
67.28125,67.703125,67.1875,67.6875,471300,CSH,67.4375
67.625,67.640625,67.328125,67.4375,389400,CSH,67.296875
67.40625,67.5,67.0625,67.296875,308300,CSH,65.578125
66.125,66.4375,65.375,65.578125,842900,CSH,65.3125
65.625,65.984375,65.125,65.3125,942000,CSH,65.578125
65.609375,65.8125,65.375,65.578125,716300,CSH,65.84375
65.5625,65.84375,64.921875,65.84375,1132300,CSH,64.515625
65.5625,65.6875,63.875,64.515625,1587400,CSH,64.5625
64.625,64.90625,64.078125,64.5625,1312000,CSH,62.65625
64.71875,64.71875,62.65625,62.65625,1951300,CSH,62.8125
62.84375,63.5,60.375,62.8125,4141000,CSH,63.5625
63.75,64,63,63.5625,1340500,CSH,64.4375
63.75,64.546875,63.328125,64.4375,1432500,CSH,63.96875
64.28125,64.375,63.625,63.96875,1216000,CSH,63.5
63.53125,63.75,63.015625,63.5,519800,CSH,62.6875
63.59375,63.9375,62.578125,62.6875,1479800,CSH,62.8125
61.9375,63.1875,61.625,62.8125,2463400,CSH,63.375
63.4375,63.5625,63.125,63.375,1989800,CSH,63.71875
63.5625,63.8125,63.390625,63.71875,642300,CSH,63.015625
63.625,63.71875,62.9375,63.015625,1297900,CSH,63.625
63.4375,63.6875,62.9375,63.625,1868200,CSH,64.09375
63.671875,64.265625,63.515625,64.09375,767100,CSH,65.15625
64.15625,65.390625,64.0625,65.15625,1168600,CSH,66.5625
66,66.59375,65.75,66.5625,1098500,CSH,66.171875
66.578125,66.59375,65.96875,66.171875,710200,CSH,66.375
66.15625,66.515625,65.796875,66.375,640000,CSH,66.546875
66.625,66.75,66.125,66.546875,917800,CSH,66.4375
66.5625,66.5625,66.1875,66.4375,925100,CSH,66.21875
66.671875,66.765625,66.0625,66.21875,648800,CSH,66.703125
66.25,66.859375,66,66.703125,764200,CSH,66.171875
66.578125,66.625,66,66.171875,805200,CSH,66.40625
66.1875,66.46875,66,66.40625,533800,CSH,66.28125
66.234375,66.625,66.203125,66.28125,632600,CSH,66.84375
66.46875,66.875,66.46875,66.84375,475100,CSH,66.875
66.859375,66.921875,66.625,66.875,436400,CSH,66.828125
66.890625,66.90625,66.671875,66.828125,645700,CSH,66.59375
66.65625,66.8125,66.375,66.59375,266400,CSH,67.21875
66.75,67.34375,66.71875,67.21875,584800,CSH,66.859375
67.09375,67.203125,66.640625,66.859375,757100,CSH,66.53125
66.703125,66.78125,66.421875,66.53125,784700,CSH,66.78125
66.71875,66.84375,66.5,66.78125,389400,CSH,66.671875
66.9375,67,66.65625,66.671875,227600,CSH,66.015625
66.59375,66.59375,65.625,66.015625,680200,CSH,65.328125
66,66.015625,65.125,65.328125,1500900,CSH,65.75
64.46875,65.84375,64.375,65.75,1782000,CSH,65.8125
65.75,66.75,65.484375,65.8125,930200,CSH,65.015625
65.5,65.765625,65.015625,65.015625,616600,CSH,65.9375
65.25,66.171875,65.140625,65.9375,804900,CSH,66.71875
66.1875,66.734375,66.078125,66.71875,719200,CSH,66.6875
66.625,66.90625,66.375,66.6875,669900,CSH,67.0625
66.5625,67.125,66.40625,67.0625,713500,CSH,67.53125
67.25,67.734375,67.15625,67.53125,713300,CSH,68.5625
68.3125,68.625,68.125,68.5625,2008800,CSH,68.8125
68.65625,69.15625,68.5625,68.8125,1220200,CSH,68.65625
68.875,68.984375,68.234375,68.65625,604700,CSH,68.484375
68.5625,68.75,68.21875,68.484375,225500,CSH,68.75
68.375,68.796875,68.28125,68.75,410000,CSH,68.640625
68.59375,68.78125,68.375,68.640625,948400,CSH,68.625
68.46875,68.75,68.15625,68.625,466800,CSH,68.609375
68.5625,69.25,68.3125,68.609375,1269800,CSH,68.65625
68.9375,68.9375,68.5,68.65625,1353300,CSH,68.625
68.75,69.1875,68.390625,68.625,773200,CSH,68.6875
68.71875,68.71875,68.375,68.6875,407600,CSH,68.625
68.78125,69.0625,68.578125,68.625,578200,CSH,69
68.703125,69.046875,68.4375,69,561400,CSH,69.46875
69.25,69.59375,69.15625,69.46875,609000,CSH,69.40625
69.5,69.53125,69.203125,69.40625,342200,CSH,70.34375
69.6875,70.34375,69.5,70.34375,754100,CSH,70.421875
70.3125,70.625,70.25,70.421875,235100,CSH,70.140625
70.453125,70.6875,70.015625,70.140625,386200,CSH,69.59375
70.25,70.375,69.515625,69.59375,528800,CSH,69.453125
69.59375,69.859375,69.375,69.453125,1562200,CSH,70.3125
69.71875,70.3125,69.71875,70.3125,331300,CSH,70.40625
70.3125,70.6875,70.296875,70.40625,201600,CSH,70.3125
71.125,71.125,69.953125,70.3125,776900,CSH,70.65625
70.5,70.65625,69.9375,70.65625,590100,CSH,70.84375
70.875,71.03125,70.546875,70.84375,792500,CSH,71.21875
70.875,71.3125,70.71875,71.21875,695800,CSH,71.125
71.28125,71.625,70.9375,71.125,879200,CSH,70.625
71.0625,71.078125,70.59375,70.625,848900,CSH,70.859375
70.46875,70.890625,70.1875,70.859375,735900,CSH,70.25
70.859375,70.984375,70.21875,70.25,379300,CSH,70.3125
70.234375,70.5625,70.125,70.3125,568300,CSH,69.84375
70.375,70.734375,69.8125,69.84375,975400,CSH,70.40625
70.0625,70.578125,69.703125,70.40625,815900,CSH,70.171875
70.625,70.625,70.09375,70.171875,495400,CSH,70.84375
70.265625,70.875,70.1875,70.84375,726300,CSH,70.59375
70.984375,71.15625,70.265625,70.59375,821300,CSH,71.0625
70.6875,71.0625,70.53125,71.0625,1608400,CSH,71.46875
71.296875,71.796875,71.28125,71.46875,764000,CSH,72.84375
71.59375,72.875,71.53125,72.84375,1665000,CSH,73.015625
72.625,73.296875,72.53125,73.015625,1446300,CSH,73.421875
73.03125,73.4375,72.75,73.421875,1355700,CSH,73.34375
73.25,73.515625,73.21875,73.34375,655900,CSH,73.125
73.546875,73.59375,73.015625,73.125,719900,CSH,73.453125
73.203125,73.5625,73.015625,73.453125,481900,CSH,73.9375
73.1875,73.9375,73.15625,73.9375,558800,CSH,74.03125
74.125,74.5,73.71875,74.03125,2250900,CSH,74.046875
74.171875,74.25,73.734375,74.046875,1518200,CSH,74.578125
74.140625,74.59375,74.03125,74.578125,1029300,CSH,74.703125
74.5625,75.015625,74.3125,74.703125,730000,CSH,74.59375
74.796875,74.84375,74.375,74.59375,653000,CSH,75.171875
74.703125,75.25,74.703125,75.171875,965100,CSH,76.125
75.25,76.15625,75.078125,76.125,2058800,CSH,75.875
76.28125,76.6875,75.46875,75.875,2861800,CSH,75.734375
76.0625,76.1875,75.640625,75.734375,872000,CSH,76.015625
76,76.21875,75.859375,76.015625,1073400,CSH,76.046875
75.921875,76.125,75.390625,76.046875,1350600,CSH,74.75
76.0625,76.578125,74.75,74.75,1777800,CSH,74.953125
74.875,75.0625,74.09375,74.953125,2365100,CSH,74.75
74.84375,75.140625,74.53125,74.75,1697700,CSH,74.3125
73.25,74.75,72.65625,74.3125,3401800,CSH,75.40625
74.6875,75.421875,74.578125,75.40625,1864600,CSH,75.046875
75.5625,75.671875,74.96875,75.046875,1331600,CSH,74.359375
73.625,74.625,73.3125,74.359375,1847900,CSH,73.125
74.78125,74.875,72.9375,73.125,2540200,CSH,73.3125
73.0625,73.578125,72.40625,73.3125,1678300,CSH,72.375
73.5,73.6875,72.0625,72.375,1831100,CSH,72.953125
72.15625,73.28125,71.875,72.953125,2023200,CSH,73.53125
73.375,73.765625,73.265625,73.53125,1666800,CSH,75.046875
74.1875,75.125,73.890625,75.046875,2269300,CSH,74.84375
75.125,75.71875,74.75,74.84375,1543200,CSH,74.65625
75.09375,75.203125,74.328125,74.65625,1263700,CSH,75.203125
74.84375,75.203125,74.796875,75.203125,633000,CSH,75.78125
75.4375,75.828125,75.375,75.78125,1384300,CSH,75.875
75.78125,76.03125,75.5,75.875,410400,CSH,75.21875
76.125,76.125,75.15625,75.21875,694100,CSH,73.84375
75.28125,75.375,73.84375,73.84375,1378100,CSH,74.03125
74.375,74.375,72.75,74.03125,2031900,CSH,75.09375
74.375,75.125,74.078125,75.09375,2123200,CSH,74.4375
75.09375,75.4375,74.3125,74.4375,1374100,CSH,75.34375
74.4375,75.46875,74.125,75.34375,939000,CSH,74.6875
75.75,75.78125,74.6875,74.6875,1802200,CSH,75.3125
75.0625,75.875,74.9375,75.3125,1415700,CSH,76.125
74.25,76.25,74.25,76.125,2369500,CSH,76.015625
76.5,76.5,75.640625,76.015625,1364600,CSH,76.96875
76.6875,77.390625,76.5,76.96875,2111200,CSH,76.78125
76.71875,77.203125,76.375,76.78125,1583900,CSH,77.09375
77.03125,77.296875,76.5,77.09375,1308400,CSH,77.5625
77.203125,77.75,77.109375,77.5625,1604000,CSH,77.65625
77.75,78.09375,77.46875,77.65625,1889900,CSH,78.28125
77.375,78.546875,77.109375,78.28125,2785800,CSH,78.84375
78.3125,78.84375,77.875,78.84375,1201600,CSH,77.75
79.0625,79.6875,76.90625,77.75,2601100,CSH,76.75
77.875,77.90625,76.75,76.75,2176000,CSH,76.53125
76.875,77.234375,76.375,76.53125,2108500,CSH,76.75
77.625,77.84375,76,76.75,4376000,CSH,77.5
76.875,77.5,76.59375,77.5,1122700,CSH,78.5
77.875,78.53125,77.40625,78.5,2126300,CSH,78.40625
78.9375,79.40625,78.375,78.40625,3208100,CSH,78.640625
78.71875,78.890625,78.359375,78.640625,755000,CSH,79.125
78.75,79.203125,78.4375,79.125,654100,CSH,77.640625
79.234375,79.46875,77.125,77.640625,2255400,CSH,78.15625
77.78125,78.203125,77.40625,78.15625,2483100,CSH,79.21875
78.8125,79.25,77.78125,79.21875,2321000,CSH,78.46875
79.25,79.53125,78.421875,78.46875,1670000,CSH,79.375
78.78125,79.375,78.125,79.375,1664300,CSH,80.5
79.375,80.640625,79.265625,80.5,2675400,CSH,81.375
80.8125,81.5625,80.6875,81.375,1104800,CSH,81.1875
81.1875,81.46875,80.90625,81.1875,1112900,CSH,81.875
81.34375,81.9375,80.75,81.875,833100,CSH,81.328125
81.65625,82,81.15625,81.328125,648100,CSH,80.34375
81.03125,81.359375,80.15625,80.34375,1193900,CSH,80.375
80.40625,80.765625,80.140625,80.375,1844400,CSH,81.328125
79.96875,81.375,79.96875,81.328125,787300,CSH,81.390625
81.40625,81.53125,80.875,81.390625,1653900,CSH,80.59375
81.3125,81.4375,79.625,80.59375,1597800,CSH,79.390625
80.8125,80.8125,79.375,79.390625,1813100,CSH,79.15625
79.25,79.875,79.0625,79.15625,2961200,CSH,79.6875
78.75,79.75,78.6875,79.6875,1210400,CSH,79.25
79.90625,80.125,79.09375,79.25,1478700,CSH,80.59375
79.71875,80.59375,79.453125,80.59375,1254800,CSH,80.125
80.625,80.90625,79.875,80.125,1528500,CSH,80.84375
80.4375,81.15625,80.25,80.84375,1859300,CSH,81.6875
80.9375,81.6875,80.546875,81.6875,1074900,CSH,81.25
81.75,81.796875,81.25,81.25,624600,CSH,80.53125
81.3125,81.34375,80.296875,80.53125,1055600,CSH,79.28125
80.25,80.46875,79.0625,79.28125,2514100,CSH,79.6875
79.640625,80.03125,79.25,79.6875,1642700,CSH,79.90625
79.25,80.03125,78.4375,79.90625,3013500,CSH,79.046875
80,80.109375,78.71875,79.046875,1352500,CSH,78.78125
78.84375,79.5,78.0625,78.78125,1510000,CSH,78.375
78.75,79,77.875,78.375,1808200,CSH,78.4375
78.6875,78.75,78.34375,78.4375,2810600,CSH,79.53125
78.5,79.578125,78.09375,79.53125,2145600,CSH,78.75
79.34375,79.96875,78.53125,78.75,2125800,CSH,79.09375
79.0625,79.65625,78.6875,79.09375,1335300,CSH,77
79.375,79.375,76.15625,77,2898500,CSH,75.375
76.90625,77.125,75.25,75.375,4270700,CSH,75.859375
75.25,76.1875,75.046875,75.859375,3210900,CSH,74.5
75.625,75.9375,74.4375,74.5,2672700,CSH,74.90625
74.4375,75.125,74.1875,74.90625,2284200,CSH,75.84375
74.5,75.859375,74.15625,75.84375,3706700,CSH,76.140625
76.1875,76.625,76.140625,76.140625,2596200,CSH,76.6875
76.125,76.78125,75.84375,76.6875,1822700,CSH,76.0625
77,77.046875,75.84375,76.0625,2453200,CSH,75.78125
76.09375,76.546875,75.6875,75.78125,1996500,CSH,73.375
